,IndexX,IndexY,ImageX,ImageY,R,oldG,oldB,RX,RY,Well_ID,Hash,G,B
22226,4,3,376,48,4486.607999999999,11543.720000000001,2399.312,376.0,48.0,363.0,6312111626789552493,11495.733760000001,1591.2515999999996
22227,4,3,815,100,1928.3040000000003,1826.0000000000005,20584.620000000003,815.0,100.0,536.0,6312111626620620388,1414.3076000000003,20456.800000000003
22228,4,3,228,740,329.61600000000004,364.44,382.228,228.0,740.0,584.0,6312111626527416468,356.79544,356.7172
22229,4,3,348,240,452.368,433.9200000000001,475.86400000000003,348.0,240.0,616.0,6312111626490134900,424.40272000000004,445.4896
22230,4,3,433,580,448.05600000000004,501.55999999999995,488.036,433.0,580.0,452.0,6312111626690523328,491.79927999999995,452.9268
22232,4,3,368,648,12082.615999999998,3550.6800000000007,9545.771999999997,368.0,648.0,634.0,6312111626511105782,3359.764560000001,9297.224399999997
22233,4,3,790,650,8855.336,22672.24,3240.6079999999993,790.0,650.0,534.0,6312111626636931074,22607.42784,1653.551199999999
22234,4,3,433,488,337.176,394.12,400.588,433.0,488.0,559.0,6312111626570523281,386.10824,372.99960000000004
22236,4,3,634,789,8672.047999999999,10166.640000000001,10816.42,634.0,789.0,593.0,6312111626554212595,9950.3116,10104.7552
22241,4,3,848,564,404.7680000000001,527.88,421.8040000000001,848.0,564.0,481.0,6312111626647416515,519.44392,384.8524000000001
22243,4,3,256,802,12421.303999999998,10743.720000000001,7810.411999999999,256.0,802.0,627.0,6312111626519261125,10587.511760000001,7058.351599999999
22244,4,3,736,744,821.4639999999998,17386.92,20283.039999999997,736.0,744.0,637.0,6312111626512270831,16981.259199999997,19065.955599999998
22245,4,3,667,517,521.92,503.92000000000013,619.616,667.0,517.0,550.0,6312111626581008722,491.52768000000015,584.3416
22246,4,3,611,490,23411.303999999993,8879.399999999998,8156.464000000002,611.0,490.0,492.0,6312111626643921368,8716.270719999999,7534.906000000002
22247,4,3,129,47,4847.583999999999,9851.32,1499.8080000000002,129.0,47.0,522.0,6312111626604309702,9821.32384,810.2156000000002
22248,4,3,596,4,352.688,16907.04,18668.584,596.0,4.0,308.0,6312111626895571952,16533.66832,17485.0912
22250,4,3,267,47,6259.736000000001,6249.359999999999,2831.5880000000006,267.0,47.0,60.0,6312111627184504104,6192.728239999999,2394.1328000000008
22251,4,3,542,52,1550.0800000000002,1423.08,22072.528,542.0,52.0,72.0,6312111627123921556,981.6294399999999,21972.912399999997
22252,4,3,319,241,5643.343999999998,6156.52,11005.596000000001,319.0,241.0,447.0,6312111626738290337,5936.40808,10574.6396
22253,4,3,568,468,18728.920000000002,8200.119999999999,8708.351999999999,568.0,468.0,310.0,6312111626897902050,8025.952959999999,8134.343599999999
22254,4,3,450,567,10497.368,17568.04,9342.724,450.0,567.0,368.0,6312111626816348620,17381.18552,8112.9612
22255,4,3,70,964,10895.751999999999,3914.92,3750.3360000000002,70.0,964.0,317.0,6312111626885086511,3839.91328,3476.2916
22257,4,3,809,924,1299.424,1214.04,17652.936,809.0,924.0,468.0,6312111626709164112,860.98128,17567.9532
22259,4,3,747,990,8845.536,7315.52,2348.856,747.0,990.0,423.0,6312111626728969945,7268.542880000001,1836.7696
22260,4,3,483,848,9203.712,14114.08,10231.687999999998,483.0,848.0,382.0,6312111626814018522,13909.44624,9243.702399999998
22262,4,3,633,653,9978.584,9102.84,13272.511999999997,633.0,653.0,124.0,6312111627109940968,8837.38976,12635.313199999997
22263,4,3,374,103,3135.9440000000004,3160.3599999999997,1274.932,374.0,103.0,639.0,6312111626514600929,3134.86136,1053.7068
22264,4,3,594,246,6271.440000000001,5785.759999999999,1933.988,594.0,246.0,467.0,6312111626705668965,5747.080239999999,1528.9848000000002
22265,4,3,134,667,370.44,418.52,457.164,134.0,667.0,577.0,6312111626535571811,409.37672,427.8676
22266,4,3,792,788,8813.504,18764.600000000002,3451.4759999999997,792.0,788.0,69.0,6312111627136737095,18695.570480000002,2137.9539999999993
22267,4,3,101,119,6238.400000000001,12597.8,2970.9880000000003,101.0,119.0,113.0,6312111627113436115,12538.380239999999,2089.1420000000003
22269,4,3,732,52,5106.976,5654.8,9856.668,732.0,52.0,411.0,6312111626770911709,5457.66664,9460.832
22270,4,3,786,220,5756.575999999999,6307.4800000000005,11395.44,786.0,220.0,294.0,6312111626879261266,6079.5712,10953.9164
22271,4,3,359,984,9623.431999999999,2700.9600000000005,7209.495999999999,359.0,984.0,103.0,6312111627101785625,2556.7700800000007,7020.428799999999
22273,4,3,162,939,338.63199999999995,326.84000000000003,384.5400000000001,162.0,939.0,184.0,6312111627030717636,319.1492,361.66120000000006
22274,4,3,484,942,10047.351999999999,2962.840000000001,7782.123999999999,484.0,942.0,291.0,6312111626873436021,2807.197520000001,7574.725199999999
22278,4,3,71,601,351.06399999999996,386.6799999999999,352.58,71.0,601.0,252.0,6312111626960814696,379.6283999999999,325.5124
22279,4,3,457,95,462.28,540.5199999999999,536.7920000000001,457.0,95.0,587.0,6312111626528581517,529.7841599999998,498.9556000000001
22282,4,3,679,978,628.3199999999999,899.4399999999999,529.0400000000001,679.0,978.0,391.0,6312111626766251513,888.8592,466.07920000000007
22286,4,3,366,968,9344.887999999999,10564.760000000002,10151.72,366.0,968.0,470.0,6312111626711494210,10361.725600000002,9412.1868
22287,4,3,965,655,2324.28,5697.240000000001,1135.532,965.0,655.0,224.0,6312111626946834108,5674.52936,736.7251999999999
22288,4,3,354,560,344.008,390.6,395.0800000000001,354.0,560.0,549.0,6312111626577513575,382.6984,367.7380000000001
22289,4,3,144,470,11197.144000000004,23720.000000000004,4221.371999999999,144.0,470.0,244.0,6312111626970135088,23635.572560000004,2560.971999999999
22290,4,3,197,469,3531.1919999999986,16323.359999999999,15324.480000000001,197.0,469.0,383.0,6312111626812853473,16016.870399999998,14181.8448
22291,4,3,320,512,10631.655999999997,28253.52,2826.76,320.0,512.0,474.0,6312111626697513622,28196.984800000002,849.0136
22294,4,3,204,937,349.2720000000001,329.12,381.548,204.0,937.0,246.0,6312111626972465186,321.48904,358.5096
22299,4,3,284,623,546.9520000000001,643.6,707.7440000000001,284.0,623.0,333.0,6312111626829164159,629.44512,662.6920000000001
22301,4,3,75,25,1112.496,2082.52,876.588,75.0,25.0,290.0,6312111626874601070,2064.98824,730.8116
22302,4,3,816,150,6141.407999999999,6635.92,11414.14,816.0,150.0,293.0,6312111626875766119,6407.6372,10949.6256
22303,4,3,958,243,9724.176,2871.080000000001,7596.348,958.0,243.0,652.0,6312111626457513528,2719.153040000001,7395.3724
22307,4,3,321,2,12561.696,5059.639999999999,4514.316,321.0,2.0,56.0,6312111627179843908,4969.353679999999,4160.1412
22308,4,3,80,981,12121.815999999999,4243.44,4207.976000000001,80.0,981.0,317.0,6312111626885086511,4159.280479999999,3910.935200000001
22309,4,3,377,1,1451.9120000000005,1384.2000000000005,21057.627999999997,377.0,1.0,437.0,6312111626745280631,963.0474400000005,20960.733999999997
22310,4,3,786,291,5650.904,5086.639999999999,1903.5919999999999,786.0,291.0,74.0,6312111627126251654,5048.56816,1547.5272
22311,4,3,239,142,383.32,405.48,411.46799999999996,239.0,142.0,402.0,6312111626781397150,397.25064000000003,383.08439999999996
22312,4,2,468,945,20992.048000000003,3990.36,8767.511999999999,468.0,945.0,517.0,6312110365420126418,3815.00976,8488.1868
22313,4,2,857,277,19790.064,3981.3599999999997,8664.084,857.0,277.0,412.0,6312110365875660577,3808.0783199999996,8385.3888
22315,4,2,282,222,22682.407999999992,4609.44,9713.732,282.0,222.0,243.0,6312110366140126700,4415.16536,9391.0712
22316,4,2,831,226,21562.408,4338.44,9257.247999999998,831.0,226.0,187.0,6312110366205369444,4153.29504,8953.557199999997
22317,4,2,748,228,22616.888,4524.6,9875.503999999999,748.0,228.0,273.0,6312110365732359550,4327.08992,9558.782
22318,4,2,502,250,362.2080000000001,17587.920000000002,19959.700000000004,502.0,250.0,462.0,6312110365780126559,17188.726000000002,18728.545600000005
22319,4,2,610,251,20331.696,7637.679999999999,6852.700000000001,610.0,251.0,580.0,6312110365344398233,7500.625999999999,6318.062400000001
22320,4,2,721,251,20747.327999999998,7858.720000000001,7220.512000000001,721.0,251.0,245.0,6312110366147116994,7714.309760000001,6670.4016
22322,4,2,501,273,374.304,17584.159999999996,19988.396,501.0,273.0,462.0,6312110365780126559,17184.392079999998,18757.504800000002
22323,4,2,583,274,20117.271999999997,7616.32,6852.563999999999,583.0,274.0,292.0,6312110365754495481,7479.26872,6319.4216
22324,4,2,582,297,21755.384000000002,8292.92,7376.231999999999,582.0,297.0,292.0,6312110365754495481,8145.39536,6795.727599999999
22325,4,2,694,179,17368.007999999998,6613.8,5992.296000000001,694.0,179.0,384.0,6312110365861679989,6493.95408,5529.330000000001
22326,4,2,556,298,20590.976000000006,7781.079999999999,6935.320000000001,556.0,298.0,149.0,6312110366184398562,7642.373599999999,6390.644400000001
22327,4,2,664,299,24105.311999999994,4877.120000000002,10523.135999999997,664.0,299.0,552.0,6312110365442262349,4666.657280000002,10181.737599999997
22328,4,2,418,321,22078.839999999997,8326.640000000001,7441.512000000001,418.0,321.0,346.0,6312110365644980875,8177.809760000001,6858.6472
22329,4,2,556,321,20761.327999999998,7837.879999999999,6917.436000000001,556.0,321.0,149.0,6312110366184398562,7699.531279999999,6368.7844000000005
22330,4,2,610,321,379.23199999999997,20339.960000000003,23275.176,610.0,321.0,530.0,6312110365430611859,19874.456480000004,21851.3788
22331,4,2,473,322,23084.32,8749.800000000001,7659.656,473.0,322.0,533.0,6312110365438767202,8596.606880000001,7047.17
22332,4,2,528,322,368.25600000000003,19561.04,22425.924000000003,528.0,322.0,579.0,6312110365338572988,19112.521520000002,21056.651200000004
22333,4,2,720,322,20967.463999999996,8094.36,7310.0,720.0,322.0,137.0,6312110366151777190,7948.16,6743.3948
22334,4,2,528,344,20347.544,7605.280000000001,6838.76,528.0,344.0,579.0,6312110365338572988,7468.504800000001,6306.3904
22335,4,2,583,370,24135.44,4803.48,10350.416,583.0,370.0,480.0,6312110365824398421,4596.47168,10014.1724
22336,4,2,392,201,25522.727999999996,5014.120000000001,10716.460000000001,392.0,201.0,311.0,6312110365771971216,4799.790800000001,10365.4716
22337,4,2,638,179,23400.16,4690.96,10102.624,638.0,179.0,100.0,6312110365978184889,4488.90752,9774.2568
22338,4,2,775,396,23808.007999999998,4716.120000000001,10405.155999999999,775.0,396.0,104.0,6312110365964204301,4508.016880000001,10075.0276
22339,4,2,584,105,18356.296,6835.640000000001,6124.76,584.0,105.0,449.0,6312110365788281902,6713.144800000001,5646.2652
22340,4,2,283,31,16286.311999999996,6211.16,5417.356,283.0,31.0,189.0,6312110366212359738,6102.8128799999995,4982.574799999999
22341,4,2,392,32,20646.360000000004,4226.320000000001,8691.283999999998,392.0,32.0,188.0,6312110366211194689,4052.4943200000007,8395.441599999998
22342,4,2,503,33,19520.536,7477.28,6565.264,503.0,33.0,411.0,6312110365869835332,7345.97472,6041.8544
22343,4,2,585,35,18256.84,6936.12,6102.523999999999,585.0,35.0,72.0,6312110365926922733,6814.06952,5616.995599999999
22344,4,2,831,35,239.39999999999998,12698.759999999998,14455.848000000002,831.0,35.0,235.0,6312110366112165524,12409.643039999999,13566.934800000003
22345,4,2,585,57,20977.039999999997,4147.08,8821.912,585.0,57.0,72.0,6312110365926922733,3970.64176,8531.6164
22346,4,2,749,58,17254.944,6502.959999999999,5793.531999999999,749.0,58.0,550.0,6312110365453912839,6387.089359999999,5338.324799999999
22347,4,2,557,59,21761.04,4262.68,8980.283999999998,557.0,59.0,19.0,6312110366028281996,4083.07432,8681.896399999998
22348,4,2,475,82,18970.784,7211.480000000001,6407.231999999999,475.0,82.0,218.0,6312110366092359691,7083.335360000001,5902.428399999999
22349,4,2,694,83,22189.328,4447.400000000001,9324.296,694.0,83.0,270.0,6312110365705563423,4260.9140800000005,9012.978000000001
22350,4,2,694,106,21955.751999999997,4430.68,9266.291999999998,694.0,106.0,170.0,6312110366185563611,4245.354160000001,8956.144399999997
22351,4,2,474,179,370.43999999999994,18772.52,20987.112,474.0,179.0,575.0,6312110365464398280,18352.77776,19673.0356
22352,4,2,804,107,303.296,14912.88,17108.528,804.0,107.0,211.0,6312110366102845132,14570.709439999999,16064.626399999997
22353,4,2,283,128,384.72000000000014,16336.520000000004,18465.944000000003,283.0,128.0,285.0,6312110365727699354,15967.201120000003,17322.387600000002
22354,4,2,584,130,23734.312,4662.320000000001,9916.168,584.0,130.0,228.0,6312110366127311161,4463.99664,9589.8056
22355,4,2,776,130,17665.703999999998,6598.2,5869.692,776.0,130.0,339.0,6312110365655466316,6480.80616,5407.818
22356,4,2,832,131,294.72799999999995,15660.519999999999,17963.559999999994,832.0,131.0,548.0,6312110365456242937,15301.2488,16867.323599999992
22357,4,2,858,133,279.72,14836.160000000002,16988.984,858.0,133.0,342.0,6312110365658961463,14496.380320000002,15950.452800000001
22358,4,2,528,153,367.13599999999997,17422.0,19795.548,528.0,153.0,482.0,6312110365822068323,17026.08904,18576.007999999998
22359,4,2,776,156,18942.839999999993,7099.879999999999,6308.9039999999995,776.0,156.0,47.0,6312110366042262584,6973.7019199999995,5811.912399999999
22360,4,2,611,177,20741.056000000004,7759.239999999999,6992.711999999999,611.0,177.0,489.0,6312110365816243078,7619.385759999999,6449.565199999999
22361,4,2,776,179,371.392,15974.240000000002,18136.143999999997,776.0,179.0,47.0,6312110366042262584,15611.517120000002,17017.947199999995
22362,4,2,692,393,21452.368,8168.840000000002,7360.183999999999,692.0,393.0,309.0,6312110365774301314,8021.636320000002,6788.365199999999
22363,4,2,666,155,24667.888,4920.84,10555.232,666.0,155.0,359.0,6312110365678767296,4709.735360000001,10210.7732
22364,4,2,774,418,21035.336000000003,4101.96,8982.392,774.0,418.0,104.0,6312110365964204301,3922.31216,8695.2548
22365,4,2,772,755,263.088,16425.44,19443.987999999994,772.0,755.0,209.0,6312110366105175230,16036.560239999999,18294.207199999993
22366,4,2,854,660,20727.447999999997,4191.0,9016.596,854.0,660.0,520.0,6312110365404980781,4010.66808,8723.225999999999
22367,4,2,690,682,345.4639999999999,20229.08,23697.864,690.0,682.0,157.0,6312110366175078170,19755.122720000003,22281.828400000002
22368,4,2,717,683,23938.208,4712.04,10302.748000000001,717.0,683.0,317.0,6312110365764980922,4505.98504,9972.905200000001
22369,4,2,279,703,18823.0,6943.64,6472.92,279.0,703.0,572.0,6312110365465563329,6814.1816,5986.8652
22370,4,2,251,704,354.3120000000001,17109.76,20241.695999999996,251.0,704.0,42.0,6312110366036437339,16704.926079999997,19044.012799999997
22371,4,2,772,706,23517.536000000004,4670.5599999999995,10212.92,772.0,706.0,556.0,6312110365446922545,4466.3016,9885.9808
22372,4,2,525,728,22282.456,4364.64,9690.475999999999,525.0,728.0,465.0,6312110365806922686,4170.8304800000005,9384.9512
22373,4,2,388,729,22415.792,4473.839999999999,9918.887999999999,388.0,729.0,201.0,6312110366077214054,4275.462239999999,9605.7192
22374,4,2,580,755,354.4239999999999,15515.840000000002,18159.944,580.0,755.0,4.0,6312110366015466457,15152.641120000002,17073.835199999998
22375,4,2,689,755,326.2,14902.679999999998,17399.296,689.0,755.0,407.0,6312110365883815920,14554.69408,16356.1084
22376,4,2,580,776,17892.56,6529.68,6058.868,580.0,776.0,4.0,6312110366015466457,6408.502640000001,5601.7904
22377,4,2,662,657,19677.335999999996,3913.36,8550.387999999999,662.0,657.0,255.0,6312110366135466504,3742.35224,8276.4528
22378,4,2,634,777,16858.576,3429.6400000000003,7345.496,634.0,777.0,284.0,6312110365726534305,3282.7300800000003,7105.4212
22379,4,2,552,800,21326.48,7678.959999999999,7098.044,552.0,800.0,34.0,6312110366045757731,7536.9991199999995,6560.516799999999
22380,4,2,799,804,255.92000000000004,13449.880000000001,15484.279999999997,799.0,804.0,416.0,6312110365898961557,13140.1944,14542.788399999998
22381,4,2,661,827,332.024,15510.920000000002,18082.355999999996,661.0,827.0,473.0,6312110365797602294,15149.272880000002,16996.591599999996
22382,4,2,442,848,21950.375999999997,8008.120000000002,7334.207999999999,442.0,848.0,367.0,6312110365669446904,7861.435840000002,6773.639599999999
22383,4,2,634,851,325.69599999999997,16541.480000000003,19210.271999999997,634.0,851.0,95.0,6312110365949058664,16157.274560000003,18052.368399999996
22384,4,2,551,874,336.28000000000003,15571.64,18059.235999999997,551.0,874.0,16.0,6312110366029447045,15210.45528,16969.221199999996
22385,4,2,633,898,21741.999999999996,4351.84,9290.364,633.0,898.0,301.0,6312110365746340138,4166.03272,8985.7352
22387,4,2,856,420,20308.904000000002,4114.679999999999,9017.344000000001,856.0,420.0,310.0,6312110365770806167,3934.3331199999993,8729.316400000002
22388,4,2,362,658,335.888,16420.32,19614.192000000003,362.0,658.0,355.0,6312110365674107100,16028.03616,18464.769600000003
22389,4,2,332,777,323.344,16561.08,19731.832000000002,332.0,777.0,534.0,6312110365435272055,16166.443360000001,18572.5564
22390,4,2,278,655,338.4079999999999,17051.64,20260.124000000003,278.0,655.0,62.0,6312110366059738319,16646.43752,19066.509200000004
22391,4,2,883,540,23051.559999999998,4515.839999999999,9835.792,883.0,540.0,195.0,6312110366084204348,4319.124159999999,9519.6832
22393,4,2,717,635,18631.368000000002,3704.8400000000006,8255.744000000002,717.0,635.0,121.0,6312110365984010134,3539.7251200000005,7996.405200000002
22394,4,2,527,440,23260.496,4554.119999999999,9968.732,527.0,440.0,80.0,6312110365954883909,4354.745359999999,9649.9436
22395,4,2,362,464,22567.608,4679.36,10333.687999999998,362.0,464.0,504.0,6312110365833718813,4472.68624,10006.132799999998
22396,4,2,884,467,268.184,16076.240000000002,18588.548000000003,884.0,467.0,365.0,6312110365671777002,15704.469040000002,17463.2112
22397,4,2,691,489,22623.775999999998,4553.12,9941.26,691.0,489.0,351.0,6312110365650806120,4354.2948,9622.5416
22398,4,2,417,513,365.45599999999996,19307.4,22719.615999999998,417.0,513.0,323.0,6312110365636825532,18853.007680000002,21368.097999999998
22400,4,2,472,536,336.89599999999996,16686.200000000004,19678.792000000005,472.0,536.0,531.0,6312110365431776908,16292.624160000005,18510.758000000005
